transaction_id,invoice_id,supplier_id,global_prod_id,global_account_id,global_employee_id,geography_id,quantity,discount,total_amount,creation_date,created_at
48730522,43224,59,P0005,C0417,E007,G027,2,5.0,53.2,2025-07-07 23:02:00,2026-05-19 16:31:41
48730921,43263,59,P0005,C0235,E003,G002,1,5.0,26.6,2025-07-07 00:44:33,2026-05-19 16:31:43
48732167,43439,59,P0005,C0361,E002,G017,2,5.0,53.2,2025-07-08 12:55:28,2026-05-19 16:31:44
48732321,43464,59,P0005,C0459,E007,G017,2,5.0,53.2,2025-07-08 14:24:06,2026-05-19 16:31:45
48732443,43486,59,P0005,C0384,E003,G017,2,5.0,53.2,2025-07-08 15:16:51,2026-05-19 16:31:45
48732496,43496,59,P0005,C0433,E002,G006,5,4.0,134.4,2025-07-08 15:45:53,2026-05-19 16:31:45
48732532,43507,59,P0005,C0313,E002,G017,5,4.0,134.4,2025-07-08 15:59:37,2026-05-19 16:31:45
48732585,43525,59,P0005,C0582,E001,G001,10,4.0,268.8,2025-07-08 20:17:44,2026-05-19 16:31:45
48732653,43536,59,P0005,C0273,E003,G017,2,5.0,53.2,2025-07-08 21:56:14,2026-05-19 16:31:45
48732775,43558,59,P0005,C0415,E009,G008,2,5.0,53.2,2025-07-08 00:01:17,2026-05-19 16:31:53
48733150,43602,59,P0005,C0273,E003,G017,2,5.0,53.2,2025-07-09 08:37:41,2026-05-19 16:31:53
48733760,43703,59,P0005,C0285,E003,G017,2,4.0,53.76,2025-07-09 11:38:32,2026-05-19 16:31:55
48734111,43767,59,P0005,C0457,E003,G012,2,5.0,53.2,2025-07-09 13:32:20,2026-05-19 16:31:55
48734340,43808,59,P0005,C0505,E001,G002,3,5.0,79.8,2025-07-09 15:27:14,2026-05-19 16:31:55
48734343,43810,59,P0005,C0417,E007,G027,10,5.0,266.0,2025-07-09 15:28:37,2026-05-19 16:31:55
48734398,43817,59,P0005,C0474,E001,G013,5,5.0,133.0,2025-07-09 15:37:24,2026-05-19 16:31:55
48734602,43857,59,P0005,C0582,E001,G001,10,4.0,268.8,2025-07-09 21:59:31,2026-05-19 16:31:55
48734611,43858,59,P0005,C0300,E001,G017,5,4.0,134.4,2025-07-09 22:00:00,2026-05-19 16:31:55
48735504,43996,59,P0005,C0292,E006,G017,2,5.0,53.2,2025-07-10 10:56:46,2026-05-19 16:31:57
48735525,43999,59,P0005,C0283,E005,G017,2,5.0,53.2,2025-07-10 11:02:25,2026-05-19 16:31:57
48735699,44019,59,P0005,C0234,E003,G030,1,5.0,26.6,2025-07-10 11:31:14,2026-05-19 16:31:57
48736034,44071,59,P0005,C0424,E007,G002,2,5.0,53.2,2025-07-10 14:35:22,2026-05-19 16:31:58
48736102,44078,59,P0005,C0474,E001,G013,3,5.0,79.8,2025-07-10 14:55:28,2026-05-19 16:31:58
48736349,44127,59,P0005,C0582,E001,G001,10,4.0,268.8,2025-07-10 21:54:42,2026-05-19 16:31:58
48737215,44226,59,P0005,C0442,E001,G029,2,5.0,53.2,2025-07-11 10:19:49,2026-05-19 16:32:00
48739243,44519,59,P0005,C0257,E005,G017,4,5.0,106.4,2025-07-12 12:37:51,2026-05-19 16:32:03
48741259,44846,59,P0005,C0599,E002,G017,3,5.0,79.8,2025-07-13 13:48:28,2026-05-19 16:32:07
48744536,45361,59,P0005,C0390,E001,G002,5,5.0,133.0,2025-07-15 15:02:08,2026-05-19 16:32:19
48744737,45394,59,P0005,C0494,E007,G012,10,10.0,252.0,2025-07-15 16:05:50,2026-05-19 16:32:19
48744867,45420,59,P0005,C0582,E001,G001,50,7.0,1302.0,2025-07-15 21:13:59,2026-05-19 16:32:19
48745077,45449,59,P0005,C0351,E002,G002,5,10.0,126.0,2025-07-15 02:48:55,2026-05-19 16:32:19
48745184,45464,59,P0005,C0344,E001,G017,2,10.0,50.4,2025-07-16 08:15:51,2026-05-19 16:32:19
48745401,45497,59,P0005,C0436,E008,G008,5,9.0,127.4,2025-07-16 10:13:54,2026-05-19 16:32:19
48746103,45547,59,P0005,C0302,E004,G017,3,7.0,78.12,2025-07-16 13:13:24,2026-05-19 16:32:20
48746132,45550,59,P0005,C0607,E001,G026,2,10.0,50.4,2025-07-16 13:24:37,2026-05-19 16:32:20
48746204,45566,59,P0005,C0389,E002,G008,10,7.0,260.4,2025-07-16 14:16:10,2026-05-19 16:32:20
48746372,45607,59,P0005,C0232,E016,G017,5,9.0,127.4,2025-07-16 15:34:20,2026-05-19 16:32:20
48746406,45612,59,P0005,C0376,E016,G006,2,10.0,50.4,2025-07-16 15:41:39,2026-05-19 16:32:20
48746436,45617,59,P0005,C0584,E007,G002,5,8.0,128.8,2025-07-16 15:45:43,2026-05-19 16:32:20
48746488,45628,59,P0005,C0433,E002,G006,1,7.0,26.04,2025-07-16 19:39:24,2026-05-19 16:32:20
48746501,45629,59,P0005,C0582,E001,G001,25,7.0,651.0,2025-07-16 19:39:59,2026-05-19 16:32:20
48746550,45637,59,P0005,C0433,E002,G006,9,7.0,234.36,2025-07-16 21:10:44,2026-05-19 16:32:20
48746662,45655,59,P0005,C0230,E001,G007,3,10.0,75.6,2025-07-16 23:28:52,2026-05-19 16:32:20
48746767,45665,59,P0005,C0547,E001,G002,1,10.0,25.2,2025-07-16 01:41:35,2026-05-19 16:32:20
48746856,45680,59,P0005,C0431,E001,G009,10,10.0,252.0,2025-07-17 07:31:00,2026-05-19 16:32:20
48747111,45711,59,P0005,C0412,E007,G012,8,8.0,206.08,2025-07-17 09:40:49,2026-05-19 16:32:21
48747244,45742,59,P0005,C0589,E001,G002,5,10.0,126.0,2025-07-17 10:30:34,2026-05-19 16:32:21
48747321,45760,59,P0005,C0502,E003,G021,5,10.0,126.0,2025-07-17 11:10:21,2026-05-19 16:32:21
48748349,45938,59,P0005,C0582,E001,G001,10,7.0,260.4,2025-07-17 23:52:26,2026-05-19 16:32:23
48748763,45977,59,P0005,C0547,E001,G002,3,10.0,75.6,2025-07-17 02:37:00,2026-05-19 16:32:23
48748795,45981,59,P0005,C0351,E002,G002,2,10.0,50.4,2025-07-17 03:08:38,2026-05-19 16:32:23
48749146,46020,59,P0005,C0530,E001,G002,5,9.0,127.4,2025-07-18 09:46:43,2026-05-19 16:32:25
48749947,46137,59,P0005,C0544,E002,G006,4,7.0,104.16,2025-07-18 23:58:11,2026-05-19 16:32:25
48756537,47140,59,P0005,C0296,E006,G013,3,10.0,75.6,2025-07-22 14:30:14,2026-05-19 16:32:36
48756548,47142,59,P0005,C0296,E006,G013,2,10.0,50.4,2025-07-22 14:32:15,2026-05-19 16:32:36
48756601,47148,59,P0005,C0365,E003,G027,3,9.0,76.44,2025-07-22 14:57:00,2026-05-19 16:32:36
48756966,47215,59,P0005,C0409,E002,G002,2,10.0,50.4,2025-07-22 22:53:24,2026-05-19 16:32:36
48757027,47225,59,P0005,C0442,E001,G029,3,9.0,76.44,2025-07-22 23:44:37,2026-05-19 16:32:36
48757418,47277,59,P0005,C0610,E008,G003,3,9.0,76.44,2025-07-23 08:48:36,2026-05-19 16:32:38
48757442,47283,59,P0005,C0525,E001,G020,1,10.0,25.2,2025-07-23 09:20:48,2026-05-19 16:32:38
48757876,47358,59,P0005,C0528,E002,G006,9,8.0,231.84,2025-07-23 11:59:06,2026-05-19 16:32:38
48757964,47371,59,P0005,C0253,E004,G011,3,8.0,77.28,2025-07-23 12:25:34,2026-05-19 16:32:38
48758023,47390,59,P0005,C0599,E002,G017,3,11.0,74.76,2025-07-23 12:43:47,2026-05-19 16:32:38
48758581,47478,59,P0005,C0369,E011,G017,1,10.0,25.2,2025-07-23 15:18:14,2026-05-19 16:32:40
48758666,47495,59,P0005,C0369,E011,G017,7,10.0,176.4,2025-07-23 15:36:30,2026-05-19 16:32:40
48759000,47548,59,P0005,C0437,E011,G021,2,11.0,49.84,2025-07-23 00:05:52,2026-05-19 16:32:40
48760142,47708,59,P0005,C0492,E002,G008,2,10.0,50.4,2025-07-24 14:34:55,2026-05-19 16:32:43
48761043,47828,59,P0005,C0505,E001,G002,2,11.0,49.84,2025-07-24 02:48:46,2026-05-19 16:32:43
48761872,47924,59,P0005,C0501,E001,G002,5,11.0,124.6,2025-07-25 13:23:58,2026-05-19 16:32:45
48761957,47940,59,P0005,C0399,E002,G008,3,11.0,74.76,2025-07-25 14:37:40,2026-05-19 16:32:45
48762462,48011,59,P0005,C0427,E008,G008,2,10.0,50.4,2025-07-26 06:29:40,2026-05-19 16:32:46
48763745,48191,59,P0005,C0493,E009,G001,3,10.0,75.6,2025-07-26 13:59:19,2026-05-19 16:32:48
48764581,48306,59,P0005,C0360,E003,G006,3,11.0,74.76,2025-07-26 21:20:52,2026-05-19 16:32:50
48764833,48344,59,P0005,C0235,E003,G002,2,10.0,50.4,2025-07-26 00:31:24,2026-05-19 16:32:50
48765054,48376,59,P0005,C0290,E019,G017,3,11.0,74.76,2025-07-27 09:16:39,2026-05-19 16:32:50
48765413,48444,59,P0005,C0563,E002,G006,2,8.0,51.52,2025-07-27 12:01:03,2026-05-19 16:33:00
48768497,48910,59,P0005,C0440,E001,G006,5,11.0,124.6,2025-07-28 01:52:58,2026-05-19 16:33:05
48768930,48962,59,P0005,C0440,E001,G006,5,11.0,124.6,2025-07-29 09:54:25,2026-05-19 16:33:06
48769243,49015,59,P0005,C0494,E007,G012,3,10.0,75.6,2025-07-29 12:54:21,2026-05-19 16:33:07
48770158,49157,59,P0005,C0254,E016,G017,1,11.0,24.92,2025-07-29 01:10:00,2026-05-19 16:33:15
48770626,49213,59,P0005,C0254,E016,G017,1,11.0,24.92,2025-07-30 09:26:55,2026-05-19 16:33:16
48770886,49251,59,P0005,C0536,E002,G017,1,11.0,24.92,2025-07-30 10:50:31,2026-05-19 16:33:16
48771438,49350,59,P0005,C0576,E002,G017,12,11.0,299.04,2025-07-30 13:52:58,2026-05-19 16:33:16
48772168,49459,59,P0005,C0547,E001,G002,2,11.0,49.84,2025-07-30 01:31:20,2026-05-19 16:33:18
48773871,49701,59,P0005,C0374,E003,G012,3,8.0,77.28,2025-07-31 22:51:09,2026-05-19 16:33:20
48773940,49710,59,P0005,C0526,E001,G002,5,11.0,124.6,2025-07-31 00:00:35,2026-05-19 16:33:20
48774630,49775,59,P0005,C0411,E001,G008,5,11.0,124.6,2025-08-01 07:13:51,2026-05-19 16:33:21
48774800,49792,59,P0005,C0525,E001,G020,1,11.0,24.92,2025-08-01 09:13:20,2026-05-19 16:33:21
48775359,49868,59,P0005,C0553,E008,G026,3,10.0,75.6,2025-08-01 13:53:27,2026-05-19 16:33:23
48775766,49919,59,P0005,C0544,E002,G006,1,8.0,25.76,2025-08-01 18:21:58,2026-05-19 16:33:23
48776713,50060,59,P0005,C0608,E011,G017,2,11.0,49.84,2025-08-02 11:57:26,2026-05-19 16:33:24
48778188,50285,59,P0005,C0271,E003,G017,2,9.0,50.96,2025-08-03 09:27:56,2026-05-19 16:33:27
48778970,50403,59,P0005,C0257,E005,G017,3,11.0,74.76,2025-08-03 12:43:49,2026-05-19 16:33:28
48779537,50503,59,P0005,C0544,E002,G006,5,8.0,128.8,2025-08-03 01:26:18,2026-05-19 16:33:29
48779867,50558,59,P0005,C0290,E019,G017,2,11.0,49.84,2025-08-04 10:26:28,2026-05-19 16:33:29
48780655,50682,59,P0005,C0478,E020,G008,3,10.0,75.6,2025-08-04 17:01:06,2026-05-19 16:33:31
48781180,50748,59,P0005,C0548,E007,G017,5,9.0,127.4,2025-08-05 09:35:10,2026-05-19 16:33:40
48781543,50808,59,P0005,C0310,E001,G002,1,10.0,25.2,2025-08-05 11:58:28,2026-05-19 16:33:40
48781670,50821,59,P0005,C0416,E015,G017,2,11.0,49.84,2025-08-05 12:23:55,2026-05-19 16:33:40
48782609,50977,59,P0005,C0585,E005,G025,1,10.0,25.2,2025-08-06 09:58:03,2026-05-19 16:33:42
48783282,51084,59,P0005,C0360,E003,G006,2,11.0,49.84,2025-08-06 14:38:00,2026-05-19 16:33:43
48783693,51151,59,P0005,C0563,E002,G006,5,8.0,128.8,2025-08-06 00:40:18,2026-05-19 16:33:43
48783809,51165,59,P0005,C0391,E014,G008,3,10.0,75.6,2025-08-06 01:50:01,2026-05-19 16:33:43
48784140,51210,59,P0005,C0288,E003,G017,3,10.0,75.6,2025-08-07 09:49:46,2026-05-19 16:33:45
48784622,51285,59,P0005,C0490,E021,G031,3,10.0,75.6,2025-08-07 12:28:59,2026-05-19 16:33:45
48784840,51331,59,P0005,C0229,E006,G003,5,11.0,124.6,2025-08-07 14:18:39,2026-05-19 16:33:45
48786312,51509,59,P0005,C0531,E022,G004,1,11.0,24.92,2025-08-08 13:08:01,2026-05-19 16:33:48
48786629,51546,59,P0005,C0408,E002,G002,2,11.0,49.84,2025-08-08 15:01:44,2026-05-19 16:33:48
48786802,51571,59,P0005,C0607,E001,G026,1,11.0,24.92,2025-08-08 20:47:26,2026-05-19 16:33:48
48786812,51572,59,P0005,C0360,E003,G006,1,11.0,24.92,2025-08-08 21:07:13,2026-05-19 16:33:48
48787382,51642,59,P0005,C0242,E003,G017,2,8.0,51.52,2025-08-09 09:08:01,2026-05-19 16:33:49
48787775,51696,59,P0005,C0278,E002,G022,5,10.0,126.0,2025-08-09 11:17:32,2026-05-19 16:33:50
48788648,51841,59,P0005,C0563,E002,G006,5,8.0,128.8,2025-08-09 20:46:41,2026-05-19 16:33:51
48789429,51964,59,P0005,C0524,E002,G004,2,11.0,49.84,2025-08-10 10:58:43,2026-05-19 16:33:53
48789431,51965,59,P0005,C0341,E002,G004,2,11.0,49.84,2025-08-10 10:59:43,2026-05-19 16:33:53
48796529,53011,59,P0005,C0548,E007,G017,2,9.0,50.96,2025-08-13 15:45:43,2026-05-19 16:34:04
48797529,53147,59,P0005,C0542,E007,G002,1,10.0,25.2,2025-08-14 10:49:55,2026-05-19 16:34:06
48798196,53247,59,P0005,C0417,E007,G027,3,11.0,74.76,2025-08-14 15:14:31,2026-05-19 16:34:17
48798214,53249,59,P0005,C0417,E007,G027,7,11.0,174.44,2025-08-14 15:18:08,2026-05-19 16:34:17
48798312,53262,59,P0005,C0401,E001,G028,10,11.0,249.2,2025-08-14 15:52:18,2026-05-19 16:34:17
48798677,53306,59,P0005,C0352,E003,G004,3,10.0,75.6,2025-08-14 23:35:42,2026-05-19 16:34:18
48799341,53382,59,P0005,C0230,E001,G007,3,11.0,74.76,2025-08-15 10:33:52,2026-05-19 16:34:19
48799919,53446,59,P0005,C0547,E001,G002,1,11.0,24.92,2025-08-15 14:07:41,2026-05-19 16:34:19
48799978,53451,59,P0005,C0399,E002,G008,3,11.0,74.76,2025-08-15 14:24:46,2026-05-19 16:34:19
48799988,53453,59,P0005,C0474,E001,G013,3,10.0,75.6,2025-08-15 14:34:19,2026-05-19 16:34:19
48800991,53571,59,P0005,C0547,E001,G002,3,11.0,74.76,2025-08-16 08:43:23,2026-05-19 16:34:21
48801230,53597,59,P0005,C0271,E003,G017,3,9.0,76.44,2025-08-16 09:55:02,2026-05-19 16:34:22
48801635,53645,59,P0005,C0283,E005,G017,3,10.0,75.6,2025-08-16 11:15:15,2026-05-19 16:34:22
48802903,53834,59,P0005,C0428,E007,G002,3,10.0,75.6,2025-08-17 09:07:42,2026-05-19 16:34:24
48802976,53841,59,P0005,C0289,E003,G017,1,10.0,25.2,2025-08-17 09:19:19,2026-05-19 16:34:24
48803034,53853,59,P0005,C0289,E003,G017,1,10.0,25.2,2025-08-17 09:46:12,2026-05-19 16:34:24
48807736,54566,59,P0005,C0393,E001,G001,3,13.0,73.08,2025-08-19 15:59:32,2026-05-19 16:34:33
48808164,54627,59,P0005,C0579,E001,G002,10,13.0,243.6,2025-08-19 00:08:34,2026-05-19 16:34:34
48808305,54643,59,P0005,C0537,E001,G002,2,12.0,49.28,2025-08-19 01:24:30,2026-05-19 16:34:34
48808739,54710,59,P0005,C0475,E007,G002,1,14.0,24.08,2025-08-20 10:08:17,2026-05-19 16:34:34
48809021,54774,59,P0005,C0551,E013,G008,3,13.0,73.08,2025-08-20 11:41:18,2026-05-19 16:34:35
48809142,54786,59,P0005,C0551,E005,G008,2,13.0,48.72,2025-08-20 12:12:23,2026-05-19 16:34:36
48809370,54837,59,P0005,C0419,E001,G017,10,13.0,243.6,2025-08-20 14:18:03,2026-05-19 16:34:36
48810387,54969,59,P0005,C0398,E001,G008,3,14.0,72.24,2025-08-21 08:49:42,2026-05-19 16:34:47
48810905,55034,59,P0005,C0266,E005,G017,1,13.0,24.36,2025-08-21 11:00:36,2026-05-19 16:34:47
48812793,55291,59,P0005,C0433,E002,G006,3,11.0,74.76,2025-08-22 10:19:52,2026-05-19 16:34:50
48813513,55380,59,P0005,C0361,E002,G017,5,14.0,120.4,2025-08-22 22:28:41,2026-05-19 16:34:52
48813906,55433,59,P0005,C0547,E001,G002,1,14.0,24.08,2025-08-23 09:30:43,2026-05-19 16:34:52
48813929,55435,59,P0005,C0231,E007,G017,3,12.0,73.92,2025-08-23 09:37:05,2026-05-19 16:34:52
48814546,55529,59,P0005,C0374,E003,G012,1,11.0,24.92,2025-08-23 13:24:18,2026-05-19 16:34:54
48814842,55565,59,P0005,C0442,E001,G029,5,13.0,121.8,2025-08-23 14:35:39,2026-05-19 16:34:54
48815603,55659,59,P0005,C0441,E009,G017,3,13.0,73.08,2025-08-23 01:21:29,2026-05-19 16:34:55
48815765,55678,59,P0005,C0499,E015,G022,3,14.0,72.24,2025-08-24 08:11:38,2026-05-19 16:34:55
48817321,55938,59,P0005,C0524,E002,G004,10,14.0,240.8,2025-08-25 08:55:52,2026-05-19 16:34:59
48818453,56130,59,P0005,C0395,E001,G003,3,14.0,72.24,2025-08-25 00:06:05,2026-05-19 16:35:00
48819295,56251,59,P0005,C0503,E002,G004,1,13.0,24.36,2025-08-26 10:57:10,2026-05-19 16:35:02
48819345,56256,59,P0005,C0286,E005,G017,3,13.0,73.08,2025-08-26 11:09:24,2026-05-19 16:35:02
48819794,56326,59,P0005,C0311,E005,G017,2,14.0,48.16,2025-08-26 15:16:54,2026-05-19 16:35:02
48820330,56395,59,P0005,C0239,E002,G016,5,12.0,123.2,2025-08-26 01:12:11,2026-05-19 16:35:04
48822002,56658,59,P0005,C0585,E005,G025,1,13.0,24.36,2025-08-27 19:21:58,2026-05-19 16:35:06
48823133,56812,59,P0005,C0413,E001,G001,5,12.0,123.2,2025-08-28 12:21:57,2026-05-19 16:35:09
48824165,56947,59,P0005,C0262,E002,G017,3,13.0,73.08,2025-08-28 00:05:51,2026-05-19 16:35:10
48824394,56975,59,P0005,C0505,E001,G002,3,14.0,72.24,2025-08-28 02:41:24,2026-05-19 16:35:10
48824708,57008,59,P0005,C0588,E002,G002,5,14.0,120.4,2025-08-29 09:18:05,2026-05-19 16:35:11
48825036,57047,59,P0005,C0442,E001,G029,2,13.0,48.72,2025-08-29 10:31:08,2026-05-19 16:35:11
48825171,57058,59,P0005,C0389,E002,G008,5,11.0,124.6,2025-08-29 11:30:44,2026-05-19 16:35:21
48825485,57106,59,P0005,C0528,E002,G006,1,11.0,24.92,2025-08-29 21:04:26,2026-05-19 16:35:21
48825829,57138,59,P0005,C0547,E001,G002,1,14.0,24.08,2025-08-29 02:46:11,2026-05-19 16:35:21
48825957,57151,59,P0005,C0477,E021,G013,3,13.0,73.08,2025-08-30 06:22:52,2026-05-19 16:35:21
48826712,57261,59,P0005,C0242,E003,G017,1,11.0,24.92,2025-08-30 12:52:26,2026-05-19 16:35:23
48834984,58463,59,P0005,C0544,E002,G006,5,11.0,124.6,2025-09-04 20:14:31,2026-05-19 16:35:53
48835928,58574,59,P0005,C0668,E016,G027,3,13.0,73.08,2025-09-05 12:28:24,2026-05-19 16:35:55
48836931,58699,59,P0005,C0517,E015,G009,3,14.0,72.24,2025-09-06 09:38:21,2026-05-19 16:36:06
48837032,58712,59,P0005,C0516,E002,G022,5,13.0,121.8,2025-09-06 09:54:41,2026-05-19 16:36:06
48837307,58744,59,P0005,C0412,E007,G012,5,13.0,121.8,2025-09-06 10:52:38,2026-05-19 16:36:07
48837493,58776,59,P0005,C0400,E011,G002,3,14.0,72.24,2025-09-06 11:46:21,2026-05-19 16:36:08
48837494,58777,59,P0005,C0400,E011,G002,2,14.0,48.16,2025-09-06 11:53:02,2026-05-19 16:36:08
48837830,58822,59,P0005,C0608,E011,G017,3,14.0,72.24,2025-09-06 14:26:30,2026-05-19 16:36:08
48838334,58902,59,P0005,C0557,E003,G017,2,13.0,48.72,2025-09-06 23:05:42,2026-05-19 16:36:09
48838397,58913,59,P0005,C0586,E001,G009,1,14.0,24.08,2025-09-06 00:29:40,2026-05-19 16:36:09
48838547,58930,59,P0005,C0304,E006,G002,3,11.0,74.76,2025-09-06 05:46:39,2026-05-19 16:36:09
48840850,59274,59,P0005,C0532,E003,G001,1,13.0,24.36,2025-09-08 14:14:33,2026-05-19 16:36:13
48842727,59552,59,P0005,C0258,E013,G025,3,11.0,74.76,2025-09-09 13:26:10,2026-05-19 16:36:16
48843254,59646,59,P0005,C0528,E002,G006,2,11.0,49.84,2025-09-09 20:02:08,2026-05-19 16:36:17
48844030,59741,59,P0005,C0582,E001,G001,13,11.0,323.96,2025-09-10 09:39:37,2026-05-19 16:36:18
48851294,60879,59,P0005,C0374,E003,G012,5,11.0,124.6,2025-09-15 10:52:38,2026-05-19 16:36:31
48851522,60933,59,P0005,C0439,E002,G002,5,14.0,120.4,2025-09-15 12:43:10,2026-05-19 16:36:31
48852340,61056,59,P0005,C0292,E005,G017,2,13.0,48.72,2025-09-15 00:46:22,2026-05-19 16:36:33
48853281,61189,59,P0005,C0580,E009,G008,5,13.0,121.8,2025-09-16 12:59:47,2026-05-19 16:36:34
48853956,61294,59,P0005,C0239,E002,G016,3,13.0,73.08,2025-09-16 00:19:48,2026-05-19 16:36:35
48854393,61349,59,P0005,C0271,E003,G017,3,12.0,73.92,2025-09-17 10:09:22,2026-05-19 16:36:36
48855364,61505,59,P0005,C0528,E002,G006,2,11.0,49.84,2025-09-17 02:00:42,2026-05-19 16:36:47
48855653,61548,59,P0005,C0347,E007,G017,3,13.0,73.08,2025-09-18 10:06:39,2026-05-19 16:36:47
48855663,61550,59,P0005,C0347,E007,G017,3,13.0,73.08,2025-09-18 10:10:33,2026-05-19 16:36:47
48855682,61555,59,P0005,C0347,E007,G017,1,13.0,24.36,2025-09-18 10:20:52,2026-05-19 16:36:47
48857065,61758,59,P0005,C0513,E001,G001,2,13.0,48.72,2025-09-19 10:41:07,2026-05-19 16:36:49
48861882,62447,59,P0005,C0386,E001,G002,3,12.0,73.92,2025-09-22 13:04:12,2026-05-19 16:36:57
48861996,62470,59,P0005,C0474,E001,G013,2,13.0,48.72,2025-09-22 14:10:42,2026-05-19 16:36:57
48865033,62908,59,P0005,C0542,E013,G002,1,13.0,24.36,2025-09-24 14:11:31,2026-05-19 16:37:12
48865184,62931,59,P0005,C0472,E001,G017,4,13.0,97.44,2025-09-24 15:40:16,2026-05-19 16:37:13
48865413,62973,59,P0005,C0374,E003,G012,3,11.0,74.76,2025-09-24 23:37:54,2026-05-19 16:37:13
48865707,63007,59,P0005,C0356,E001,G026,10,13.0,243.6,2025-09-25 07:42:19,2026-05-19 16:37:13
48865896,63038,59,P0005,C0271,E003,G017,3,12.0,73.92,2025-09-25 09:28:09,2026-05-19 16:37:13
48866990,63193,59,P0005,C0087,E003,G017,5,13.0,121.8,2025-09-25 00:02:20,2026-05-19 16:37:23
48869961,63598,59,P0005,C0433,E002,G006,10,11.0,249.2,2025-09-28 07:49:19,2026-05-19 16:37:28
48869990,63602,59,P0005,C0397,E005,G016,1,14.0,24.08,2025-09-28 08:02:02,2026-05-19 16:37:28
48870657,63705,59,P0005,C0406,E011,G001,1,13.0,24.36,2025-09-28 13:14:30,2026-05-19 16:37:29
48870812,63732,59,P0005,C0474,E001,G013,5,13.0,121.8,2025-09-28 14:48:20,2026-05-19 16:37:30
48871109,63777,59,P0005,C0313,E002,G017,5,11.0,124.6,2025-09-28 18:39:00,2026-05-19 16:37:30
48871337,63805,59,P0005,C0395,E002,G003,20,13.0,487.2,2025-09-28 00:05:19,2026-05-19 16:37:31
48871389,63811,59,P0005,C0360,E003,G006,3,14.0,72.24,2025-09-28 01:02:54,2026-05-19 16:37:31
48872552,63973,59,P0005,C0449,E001,G002,2,14.0,48.16,2025-09-29 15:20:33,2026-05-19 16:37:33
48873733,64129,59,P0005,C0255,E006,G005,6,11.0,149.52,2025-09-30 11:57:55,2026-05-19 16:37:34
48874687,64272,59,P0005,C0488,E002,G017,3,14.0,72.24,2025-09-30 01:38:35,2026-05-19 16:37:36
48891874,66727,59,P0005,C0457,E003,G012,3,13.0,73.08,2025-10-11 20:07:15,2026-05-19 16:38:04
48892026,66751,59,P0005,C0427,E003,G008,5,13.0,121.8,2025-10-11 00:21:07,2026-05-19 16:38:04
48892711,66832,59,P0005,C0582,E001,G001,12,11.0,299.04,2025-10-12 10:40:24,2026-05-19 16:38:06
48893433,66984,59,P0005,C0922,E005,G027,2,13.0,48.72,2025-10-12 21:29:51,2026-05-19 16:38:07
48893473,66988,59,P0005,C0922,E005,G027,2,13.0,48.72,2025-10-12 22:24:59,2026-05-19 16:38:07
48893527,66993,59,P0005,C0386,E001,G002,4,12.0,98.56,2025-10-12 22:45:00,2026-05-19 16:38:07
48896421,67403,59,P0005,C0582,E001,G001,2,11.0,49.84,2025-10-14 21:47:54,2026-05-19 16:38:12
48897297,67510,59,P0005,C0544,E002,G006,1,11.0,24.92,2025-10-15 10:59:46,2026-05-19 16:38:14
48897349,67521,59,P0005,C0271,E003,G017,1,12.0,24.64,2025-10-15 11:19:39,2026-05-19 16:38:14
48897771,67583,59,P0005,C0243,E006,G017,5,13.0,121.8,2025-10-15 13:54:24,2026-05-19 16:38:14
48897929,67615,59,P0005,C0352,E003,G004,2,13.0,48.72,2025-10-15 15:14:58,2026-05-19 16:38:14
48897945,67620,59,P0005,C0582,E001,G001,4,11.0,99.68,2025-10-15 15:51:48,2026-05-19 16:38:14
48897983,67631,59,P0005,C0582,E001,G001,8,11.0,199.36,2025-10-15 20:51:23,2026-05-19 16:38:14
48897996,67635,59,P0005,C0486,E005,G017,2,14.0,48.16,2025-10-15 21:25:14,2026-05-19 16:38:14
48898936,67774,59,P0005,C0582,E001,G001,10,11.0,249.2,2025-10-16 13:40:36,2026-05-19 16:38:16
48898995,67789,59,P0005,C0261,E006,G002,2,13.0,48.72,2025-10-16 14:21:37,2026-05-19 16:38:16
48899053,67799,59,P0005,C0489,E002,G002,2,14.0,48.16,2025-10-16 14:40:13,2026-05-19 16:38:16
48902447,68230,59,P0005,C0542,E013,G002,1,13.0,24.36,2025-10-18 13:40:05,2026-05-19 16:38:31
48902472,68239,59,P0005,C0302,E006,G017,2,13.0,48.72,2025-10-18 13:48:40,2026-05-19 16:38:31
48902793,68307,59,P0005,C0386,E001,G002,5,12.0,123.2,2025-10-18 22:07:41,2026-05-19 16:38:31
48902903,68320,59,P0005,C0362,E003,G001,3,14.0,72.24,2025-10-18 23:19:40,2026-05-19 16:38:31
48903233,68349,59,P0005,C0377,E001,G005,4,13.0,97.44,2025-10-18 02:06:42,2026-05-19 16:38:33
48904387,68515,59,P0005,C0352,E003,G004,4,13.0,97.44,2025-10-19 15:49:18,2026-05-19 16:38:34
48905422,68664,59,P0005,C0258,E006,G025,1,11.0,24.92,2025-10-20 12:39:50,2026-05-19 16:38:36
48915583,70013,59,P0005,C0262,E002,G017,3,13.0,73.08,2025-10-25 23:46:44,2026-05-19 16:39:10
48915693,70020,59,P0005,C0261,E005,G002,5,13.0,121.8,2025-10-25 00:25:13,2026-05-19 16:39:10
48915823,70037,59,P0005,C0395,E002,G003,12,13.0,292.32,2025-10-26 07:51:34,2026-05-19 16:39:10
